transaction_id,user_id,merchant_id,ts,amount,country,device_type,label
45141,280,356,2025-11-12 00:06:12.939139+00:00,130.74,NG,android,0
35877,1055,188,2025-10-10 22:52:29.939139+00:00,74.75,IN,ios,0
34546,1923,195,2025-09-26 04:35:16.939139+00:00,24.5,IN,android,0
44871,1670,542,2025-11-17 11:40:10.939139+00:00,79.28,DE,android,0
39547,1784,315,2025-08-23 22:29:59.939139+00:00,125.4,US,android,0
48083,1502,485,2025-08-28 13:15:59.939139+00:00,94.21,US,android,0
15837,1608,198,2025-09-17 01:07:36.939139+00:00,219.1,US,android,0
36950,790,384,2025-08-23 17:41:00.939139+00:00,14.08,GB,android,0
26047,45,974,2025-10-12 03:04:49.939139+00:00,21.39,IN,ios,0
24375,1025,925,2025-10-16 11:36:52.939139+00:00,59.83,BR,android,0
44947,1318,494,2025-10-25 19:40:38.939139+00:00,28.15,BR,android,0
18412,1002,491,2025-10-10 23:51:48.939139+00:00,86.09,AU,android,0
22636,762,106,2025-11-13 00:51:07.939139+00:00,66.55,DE,android,0
12912,356,810,2025-09-12 04:19:10.939139+00:00,2.86,IN,ios,0
24587,288,913,2025-10-07 07:39:24.939139+00:00,174.51,US,android,0
12327,1888,938,2025-10-09 17:52:00.939139+00:00,72.53,AU,web,0
24326,388,747,2025-09-24 03:53:45.939139+00:00,29.94,IN,web,0
40943,1173,68,2025-10-07 17:29:08.939139+00:00,557.33,BR,android,0
30828,1734,429,2025-10-29 23:05:24.939139+00:00,18.17,DE,android,0
36917,607,836,2025-10-10 04:30:42.939139+00:00,23.05,NG,web,0
5354,362,576,2025-09-23 10:04:56.939139+00:00,205.74,AU,android,0
7757,827,238,2025-08-28 08:58:23.939139+00:00,21.52,US,android,0
40201,1261,604,2025-08-29 06:55:39.939139+00:00,680.85,NG,android,0
35517,1511,945,2025-09-20 00:18:30.939139+00:00,2.28,BR,ios,0
18224,1361,897,2025-11-06 20:20:51.939139+00:00,83.04,GB,ios,0
25642,138,92,2025-11-03 07:54:48.939139+00:00,6.74,GB,android,0
8795,1355,659,2025-10-18 05:03:06.939139+00:00,126.92,BR,android,0
15310,1,800,2025-10-13 19:41:41.939139+00:00,22.05,US,android,0
28883,1343,32,2025-09-26 22:37:09.939139+00:00,60.42,IN,ios,0
37891,1991,619,2025-11-06 18:12:33.939139+00:00,91.02,IN,ios,0
255,1435,987,2025-09-20 23:33:25.939139+00:00,9.69,GB,web,0
593,936,65,2025-11-10 22:53:07.939139+00:00,34.62,US,ios,0
970,1672,226,2025-11-18 20:37:11.939139+00:00,248.04,IN,android,0
46025,1562,480,2025-09-05 05:38:21.939139+00:00,271.34,GB,android,0
21337,1867,506,2025-08-30 09:42:32.939139+00:00,184.38,IN,android,0
41252,1622,900,2025-10-07 16:00:57.939139+00:00,72.81,US,ios,0
25448,633,410,2025-10-21 16:55:15.939139+00:00,85.09,AU,android,0
21787,988,147,2025-09-11 14:11:03.939139+00:00,25.79,FR,ios,0
33796,394,909,2025-09-01 00:01:09.939139+00:00,35.76,BR,ios,0
14221,849,923,2025-11-01 17:25:44.939139+00:00,187.51,IN,ios,0
28534,1803,950,2025-09-10 12:40:34.939139+00:00,76.17,US,ios,0
49547,216,728,2025-09-01 11:37:29.939139+00:00,130.22,US,android,0
16087,390,870,2025-09-16 23:12:29.939139+00:00,87.43,IN,ios,0
28777,1995,280,2025-10-01 18:33:13.939139+00:00,84.5,FR,ios,0
1356,724,962,2025-11-11 06:15:16.939139+00:00,5.61,FR,ios,0
42491,1728,809,2025-10-16 02:53:36.939139+00:00,23.85,US,android,0
26413,925,733,2025-08-23 11:50:46.939139+00:00,21.61,FR,android,0
29334,1549,725,2025-11-02 12:15:40.939139+00:00,9.82,CA,android,0
24594,1179,891,2025-11-16 01:46:31.939139+00:00,5619.33,DE,ios,0
38187,692,628,2025-11-11 03:50:46.939139+00:00,275.67,IN,android,0
8217,137,154,2025-10-07 12:53:12.939139+00:00,56.08,US,android,0
15267,1426,602,2025-08-30 10:07:11.939139+00:00,21.34,ZA,web,1
9143,973,458,2025-10-20 00:04:24.939139+00:00,20.41,AU,android,0
7354,878,874,2025-09-11 12:00:43.939139+00:00,110.75,NG,android,0
10342,392,691,2025-09-07 15:58:07.939139+00:00,67.79,US,android,0
29835,905,320,2025-08-24 20:09:24.939139+00:00,65.05,ZA,ios,0
45732,932,289,2025-08-29 16:13:45.939139+00:00,258.45,US,android,0
18405,1484,318,2025-10-09 03:23:08.939139+00:00,25.29,CA,ios,0
18448,1451,945,2025-11-18 07:42:01.939139+00:00,15.18,US,android,0
31367,1897,253,2025-10-20 09:14:01.939139+00:00,41.23,US,android,0
39800,1601,690,2025-10-17 16:25:40.939139+00:00,221.19,GB,android,0
6689,515,568,2025-11-06 01:10:20.939139+00:00,28.05,US,android,0
22789,605,140,2025-09-27 20:17:59.939139+00:00,36.74,IN,android,0
33281,776,334,2025-10-29 05:53:05.939139+00:00,75.54,US,ios,0
33094,116,330,2025-11-16 21:03:29.939139+00:00,46.84,NG,ios,0
42671,1516,257,2025-10-07 10:20:44.939139+00:00,50.42,CA,android,0
5164,1125,411,2025-09-17 09:46:10.939139+00:00,94.43,DE,ios,0
43188,717,720,2025-09-07 05:48:56.939139+00:00,5.13,GB,ios,0
30895,1172,266,2025-09-24 23:00:30.939139+00:00,82.21,CA,web,0
40128,1745,980,2025-08-31 19:54:32.939139+00:00,41.8,US,web,0
1494,951,974,2025-09-30 13:12:55.939139+00:00,23.88,US,ios,1
32602,1808,605,2025-08-28 16:11:09.939139+00:00,69.1,NG,android,0
30765,1288,138,2025-09-01 01:38:26.939139+00:00,81.07,IN,android,1
38422,48,222,2025-11-09 03:59:29.939139+00:00,13.53,US,web,0
39925,1018,722,2025-09-11 05:55:27.939139+00:00,209.63,US,ios,0
18221,235,384,2025-10-12 06:32:31.939139+00:00,94.15,GB,ios,0
47576,644,78,2025-08-29 03:27:14.939139+00:00,3.74,NG,android,0
23230,1284,466,2025-09-24 22:37:08.939139+00:00,1601.98,AU,android,0
32846,118,590,2025-09-15 05:39:34.939139+00:00,4.08,CA,android,0
6357,71,508,2025-10-21 15:27:38.939139+00:00,18.58,BR,android,0
40148,514,640,2025-09-19 01:37:25.939139+00:00,88.27,US,android,0
24530,293,465,2025-10-27 01:36:03.939139+00:00,39.95,BR,android,0
33857,1093,639,2025-09-14 10:39:34.939139+00:00,43.87,US,ios,0
40034,279,30,2025-11-11 13:59:13.939139+00:00,13.45,US,android,0
12367,1930,672,2025-10-25 17:16:00.939139+00:00,247.12,IN,ios,0
10462,1553,810,2025-09-14 00:50:14.939139+00:00,618.87,IN,android,0
42248,1059,166,2025-09-03 10:37:05.939139+00:00,27.67,FR,android,1
43558,1554,215,2025-11-13 07:49:00.939139+00:00,133.52,NG,web,0
44477,1605,238,2025-10-29 22:15:53.939139+00:00,26.85,US,android,0
9994,525,585,2025-11-01 12:24:08.939139+00:00,282.66,AU,web,0
462,659,283,2025-11-08 17:57:17.939139+00:00,5.62,AU,android,0
19090,949,318,2025-11-11 18:08:09.939139+00:00,133.13,IN,ios,0
14988,1312,541,2025-10-23 04:31:06.939139+00:00,17.74,NG,web,0
38791,669,36,2025-09-23 19:51:51.939139+00:00,182.79,IN,web,0
41586,783,39,2025-10-22 22:33:11.939139+00:00,82.22,CA,ios,0
10868,637,875,2025-09-08 03:56:45.939139+00:00,159.02,US,ios,0
33861,462,870,2025-09-21 18:21:44.939139+00:00,133.77,US,android,0
393,587,325,2025-10-05 06:21:36.939139+00:00,191.88,US,ios,0
24708,223,569,2025-08-23 06:49:55.939139+00:00,88.19,IN,android,0
42936,1827,225,2025-11-05 04:38:44.939139+00:00,16.56,US,ios,0
14948,1202,995,2025-10-17 22:45:14.939139+00:00,50.21,GB,ios,0
29665,164,779,2025-09-10 22:15:06.939139+00:00,100.54,GB,android,0
7305,1235,928,2025-11-11 18:48:33.939139+00:00,101.46,IN,ios,0
10103,663,607,2025-09-30 08:00:35.939139+00:00,134.18,FR,android,0
9731,1481,580,2025-10-25 05:43:38.939139+00:00,19.35,AU,android,0
2735,1308,872,2025-10-01 02:37:05.939139+00:00,156.83,AU,ios,0
32705,1470,520,2025-11-11 07:02:43.939139+00:00,13.13,US,web,0
43934,583,610,2025-09-22 02:31:59.939139+00:00,44.25,US,ios,0
18931,1819,534,2025-10-11 18:37:09.939139+00:00,34.75,IN,ios,0
41286,203,195,2025-11-04 05:39:14.939139+00:00,147.74,GB,android,0
16910,44,755,2025-10-11 20:39:54.939139+00:00,76.26,US,android,0
1029,1953,77,2025-10-22 00:59:08.939139+00:00,29.11,IN,android,0
27511,1385,326,2025-10-07 23:12:42.939139+00:00,1112.49,FR,android,0
43134,55,591,2025-09-21 01:29:23.939139+00:00,370.48,NG,ios,0
32492,154,493,2025-10-01 00:49:29.939139+00:00,56.31,US,ios,0
10388,1557,532,2025-09-20 07:48:53.939139+00:00,42.18,AU,ios,0
16246,682,35,2025-10-03 12:05:44.939139+00:00,55.83,FR,ios,0
47921,558,109,2025-09-14 11:00:56.939139+00:00,117.39,FR,android,0
31401,1074,522,2025-08-30 14:53:25.939139+00:00,134.11,IN,android,0
18581,405,191,2025-10-04 04:14:45.939139+00:00,51.26,BR,ios,0
14106,825,429,2025-09-30 19:40:59.939139+00:00,11.93,IN,android,0
9483,79,819,2025-11-10 02:09:11.939139+00:00,54.02,IN,android,0
39675,1557,278,2025-10-16 03:40:16.939139+00:00,37.01,DE,ios,0
1229,1410,958,2025-09-24 10:10:23.939139+00:00,118.34,IN,android,0
49069,1780,578,2025-11-15 22:21:54.939139+00:00,55.67,GB,android,0
23618,1353,184,2025-09-24 19:18:50.939139+00:00,33.48,ZA,android,0
16518,449,691,2025-10-31 08:03:52.939139+00:00,8.11,BR,android,0
49959,503,265,2025-10-01 03:53:46.939139+00:00,343.01,FR,ios,0
38129,1183,721,2025-11-11 16:39:35.939139+00:00,322.1,CA,android,0
18821,1455,226,2025-11-16 12:28:57.939139+00:00,64.76,GB,ios,0
44738,975,500,2025-09-18 07:31:24.939139+00:00,30.73,FR,android,0
19041,275,858,2025-11-15 15:19:19.939139+00:00,119.72,BR,android,0
41495,1361,707,2025-10-06 11:29:16.939139+00:00,75.16,US,android,0
41055,550,160,2025-09-24 09:51:14.939139+00:00,82.64,US,android,0
40560,1199,787,2025-10-23 03:18:04.939139+00:00,75.25,NG,android,0
16593,1509,729,2025-09-29 13:27:55.939139+00:00,68.62,US,android,0
8589,1489,879,2025-10-14 10:21:43.939139+00:00,78.62,IN,android,0
24342,1556,265,2025-10-23 18:44:17.939139+00:00,44.85,US,ios,0
23136,1006,716,2025-10-23 04:31:51.939139+00:00,65.66,BR,ios,0
31947,1589,422,2025-10-06 11:04:40.939139+00:00,22.95,DE,ios,1
18797,1018,9,2025-10-15 16:08:30.939139+00:00,205.76,GB,ios,0
1084,389,229,2025-10-26 14:24:45.939139+00:00,71.54,AU,ios,0
47598,1262,827,2025-10-10 11:52:16.939139+00:00,60.6,IN,web,1
10181,101,993,2025-10-10 06:56:47.939139+00:00,78.69,US,android,0
23593,1707,571,2025-09-29 08:36:33.939139+00:00,20.63,IN,ios,0
12303,1347,6,2025-10-30 05:09:33.939139+00:00,59.4,CA,ios,0
6945,1136,556,2025-10-27 03:40:37.939139+00:00,363.2,BR,ios,1
42294,22,775,2025-09-29 22:03:22.939139+00:00,150.23,CA,web,0
36514,1687,487,2025-09-25 13:08:06.939139+00:00,17.37,AU,ios,0
41094,697,307,2025-09-19 20:22:14.939139+00:00,84.67,FR,android,0
23321,1199,927,2025-09-03 13:50:17.939139+00:00,35.59,US,android,0
32445,1571,959,2025-11-12 16:42:11.939139+00:00,63.34,US,ios,0
6846,1775,448,2025-10-10 16:43:46.939139+00:00,109.12,DE,android,0
2289,360,903,2025-08-23 01:57:13.939139+00:00,28.4,US,web,0
1596,1855,922,2025-08-27 16:48:05.939139+00:00,89.09,US,web,0
34139,1811,847,2025-09-22 14:46:37.939139+00:00,582.92,US,android,0
32861,1889,807,2025-09-29 22:59:13.939139+00:00,42.38,IN,ios,0
14980,213,828,2025-10-28 22:34:39.939139+00:00,22.12,DE,android,0
42013,123,372,2025-08-30 02:45:14.939139+00:00,81.38,US,android,0
35288,1732,150,2025-09-21 07:10:32.939139+00:00,47.49,IN,ios,0
43752,1345,350,2025-10-28 01:45:23.939139+00:00,195.14,IN,android,0
23643,1843,792,2025-10-10 04:41:47.939139+00:00,72.14,ZA,ios,0
40727,1839,85,2025-09-12 16:48:32.939139+00:00,27.64,NG,android,0
47580,787,99,2025-10-12 08:19:56.939139+00:00,36.78,DE,android,0
29786,1907,181,2025-11-01 20:11:50.939139+00:00,266.56,BR,ios,0
9034,1873,242,2025-11-11 06:39:00.939139+00:00,142.69,US,ios,0
39728,1922,299,2025-09-21 17:39:24.939139+00:00,69.82,US,android,0
12463,621,547,2025-11-11 12:20:39.939139+00:00,230.76,FR,ios,0
15431,870,42,2025-11-04 10:07:15.939139+00:00,1102.37,US,android,0
19746,447,669,2025-09-13 07:46:03.939139+00:00,24.81,US,android,0
34687,1452,485,2025-09-03 22:20:36.939139+00:00,12.26,DE,android,1
25682,225,576,2025-10-28 22:00:14.939139+00:00,134.1,US,ios,0
9774,1584,769,2025-09-01 01:30:01.939139+00:00,40.23,NG,ios,0
34612,647,663,2025-09-06 22:37:05.939139+00:00,377.7,US,android,0
7438,1588,483,2025-09-02 14:31:39.939139+00:00,31.24,IN,ios,0
33374,825,990,2025-10-19 05:49:25.939139+00:00,94.84,NG,ios,0
16867,231,313,2025-09-21 01:23:14.939139+00:00,85.02,US,ios,0
14477,216,373,2025-10-12 14:27:32.939139+00:00,133.12,IN,ios,0
7915,907,715,2025-09-27 06:45:26.939139+00:00,5.08,CA,android,0
8965,1606,918,2025-11-10 04:29:17.939139+00:00,7.0,US,ios,0
25586,1586,580,2025-09-15 20:57:20.939139+00:00,55.63,IN,android,0
14965,1915,266,2025-10-01 04:54:25.939139+00:00,2.23,AU,android,0
15092,1904,430,2025-11-14 13:00:31.939139+00:00,5.38,NG,ios,0
32036,180,854,2025-09-10 17:06:41.939139+00:00,28.67,DE,android,0
5392,1844,820,2025-09-23 03:20:47.939139+00:00,378.47,ZA,ios,0
30969,87,505,2025-09-08 08:49:56.939139+00:00,39.56,US,ios,0
14638,470,174,2025-09-07 07:00:29.939139+00:00,111.56,US,android,0
24226,1242,404,2025-09-24 21:17:22.939139+00:00,32.92,US,web,0
28661,527,773,2025-10-20 02:04:17.939139+00:00,92.27,US,ios,0
28742,1352,38,2025-10-26 06:45:20.939139+00:00,68.69,US,android,0
40589,508,501,2025-09-12 14:29:36.939139+00:00,51.75,FR,android,0
42817,1044,378,2025-11-08 23:41:16.939139+00:00,802.18,US,ios,0
48360,1185,905,2025-09-05 15:41:34.939139+00:00,234.32,DE,ios,0
22159,1889,220,2025-10-07 02:01:22.939139+00:00,83.8,CA,android,0
11960,926,921,2025-10-25 23:41:09.939139+00:00,348.24,US,android,0
9658,1736,285,2025-09-18 17:50:44.939139+00:00,71.28,IN,android,0
40485,406,936,2025-09-25 16:41:55.939139+00:00,121.89,CA,android,1
17831,955,133,2025-10-09 18:14:21.939139+00:00,365.62,IN,web,1
11655,198,419,2025-10-22 09:02:26.939139+00:00,271.12,CA,android,0
18617,1328,169,2025-10-17 06:38:48.939139+00:00,75.69,US,ios,0
13166,1426,385,2025-09-26 04:20:49.939139+00:00,88.24,US,android,0
39694,534,592,2025-10-31 03:44:04.939139+00:00,81.97,BR,android,0
7098,1997,3,2025-09-26 03:49:29.939139+00:00,446.62,US,android,0
35637,380,724,2025-08-31 12:01:24.939139+00:00,215.93,GB,ios,0
26748,858,295,2025-09-17 20:31:35.939139+00:00,532.58,GB,ios,0
47167,482,804,2025-11-17 19:31:59.939139+00:00,34.27,FR,android,0
49713,296,365,2025-10-06 22:08:17.939139+00:00,85.85,CA,android,0
28189,150,394,2025-09-24 20:32:49.939139+00:00,395.89,IN,android,0
37796,72,435,2025-09-16 22:44:40.939139+00:00,21.27,US,android,0
26312,423,232,2025-10-25 07:37:41.939139+00:00,12.5,DE,web,0
15974,282,897,2025-10-21 00:32:37.939139+00:00,18.62,US,android,0
27749,608,660,2025-09-12 12:45:24.939139+00:00,212.71,DE,ios,0
15875,651,908,2025-09-02 14:41:28.939139+00:00,108.66,IN,android,0
40885,1925,402,2025-11-02 10:39:11.939139+00:00,12.98,ZA,ios,0
33409,944,807,2025-09-03 19:47:16.939139+00:00,205.48,IN,android,0
38124,1002,918,2025-10-17 19:05:52.939139+00:00,16.29,IN,android,0
3208,1990,804,2025-10-18 04:17:33.939139+00:00,183.49,US,android,0
18704,1009,343,2025-10-23 02:17:14.939139+00:00,38.16,US,android,0
6354,856,48,2025-09-15 06:06:43.939139+00:00,46.74,ZA,android,0
35995,877,477,2025-09-03 20:57:44.939139+00:00,9.97,AU,android,0
39649,1656,359,2025-08-31 06:53:12.939139+00:00,325.62,AU,ios,0
21544,500,70,2025-11-09 16:30:07.939139+00:00,31.33,GB,android,0
46226,799,276,2025-11-17 10:12:03.939139+00:00,88.56,US,android,0
19721,142,456,2025-08-24 06:44:08.939139+00:00,17.16,IN,android,0
19126,636,381,2025-09-19 23:34:09.939139+00:00,96.36,NG,android,0
27531,1379,602,2025-10-27 01:52:24.939139+00:00,127.37,US,ios,0
31946,2000,574,2025-10-01 14:46:37.939139+00:00,105.24,US,android,0
10057,544,727,2025-11-18 04:25:28.939139+00:00,120.57,IN,ios,0
28572,1084,865,2025-10-27 08:44:03.939139+00:00,122.97,US,ios,0
27918,1600,119,2025-09-10 13:36:08.939139+00:00,22.01,IN,ios,1
46662,1872,817,2025-08-23 20:22:39.939139+00:00,34.67,US,android,0
15809,1092,287,2025-09-23 08:47:17.939139+00:00,182.25,IN,ios,0
18781,196,93,2025-10-17 18:03:50.939139+00:00,298.01,IN,android,0
7732,784,787,2025-09-06 13:28:48.939139+00:00,29.05,US,ios,0
10958,1680,38,2025-09-14 20:10:16.939139+00:00,131.42,DE,ios,0
7605,1634,49,2025-10-04 02:15:56.939139+00:00,67.48,IN,ios,0
18242,1606,786,2025-11-06 04:28:41.939139+00:00,78.65,US,ios,0
36220,1744,580,2025-11-03 11:01:17.939139+00:00,44.15,US,android,0
3400,1765,285,2025-08-28 00:31:22.939139+00:00,136.26,US,ios,0
9913,1318,39,2025-11-14 14:20:37.939139+00:00,55.93,CA,ios,0
5835,1264,227,2025-11-06 22:16:35.939139+00:00,27.46,FR,android,0
23149,1000,920,2025-10-26 09:45:21.939139+00:00,62.92,US,android,0
12112,1337,102,2025-10-06 18:13:22.939139+00:00,50.0,US,android,1
12974,700,90,2025-10-21 05:54:06.939139+00:00,34.89,US,android,0
4608,1105,687,2025-11-03 04:52:21.939139+00:00,54.34,IN,ios,0
40395,965,466,2025-09-16 11:38:21.939139+00:00,25.98,US,android,1
45822,1180,317,2025-10-07 18:54:45.939139+00:00,47.21,GB,android,0
21949,1466,508,2025-10-27 11:05:55.939139+00:00,13.15,BR,web,0
33782,126,46,2025-11-09 01:21:02.939139+00:00,216.39,IN,android,0
19599,1434,721,2025-10-26 03:24:07.939139+00:00,194.24,NG,android,0
28062,1824,694,2025-09-10 04:47:29.939139+00:00,9.87,FR,android,0
13039,1316,61,2025-11-13 02:52:11.939139+00:00,140.15,US,android,0
8149,1995,607,2025-08-28 02:03:50.939139+00:00,62.74,NG,android,0
49468,1712,772,2025-11-20 12:20:30.939139+00:00,23.23,CA,android,0
11432,892,459,2025-09-08 03:51:12.939139+00:00,27.59,IN,android,0
43832,1864,1000,2025-10-01 02:25:25.939139+00:00,94.58,US,android,0
36812,952,155,2025-10-17 10:13:08.939139+00:00,37.32,CA,android,0
12500,1406,707,2025-10-16 04:21:58.939139+00:00,40.75,US,ios,0
17481,463,401,2025-11-03 08:23:47.939139+00:00,22.66,US,android,0
43160,228,117,2025-10-29 22:06:20.939139+00:00,266.85,US,web,0
13053,706,510,2025-10-13 07:33:24.939139+00:00,80.12,AU,web,0
6521,804,129,2025-11-11 11:17:50.939139+00:00,53.69,IN,android,0
45073,723,792,2025-10-03 07:45:51.939139+00:00,13.64,US,android,0
3182,55,12,2025-10-08 22:15:35.939139+00:00,7.5,US,web,0
39359,1409,11,2025-09-25 17:27:26.939139+00:00,51.38,DE,android,0
2144,259,930,2025-10-13 22:33:13.939139+00:00,218.58,GB,web,0
35604,1273,647,2025-09-18 14:03:58.939139+00:00,72.3,FR,ios,0
36368,1309,382,2025-08-23 12:11:48.939139+00:00,55.71,US,ios,0
4282,1627,197,2025-09-24 00:57:21.939139+00:00,111.15,US,android,0
41307,351,46,2025-10-31 16:53:00.939139+00:00,45.79,CA,ios,0
35375,1170,140,2025-10-17 02:40:48.939139+00:00,18.04,CA,android,0
42015,685,804,2025-10-15 17:57:30.939139+00:00,283.94,ZA,android,0
6228,567,609,2025-08-31 06:11:58.939139+00:00,82.01,IN,android,0
44724,846,745,2025-10-03 12:45:17.939139+00:00,10.68,GB,android,0
3895,725,502,2025-09-06 22:55:26.939139+00:00,195.36,IN,ios,0
37080,884,578,2025-09-24 23:48:20.939139+00:00,117.28,NG,android,0
3617,1257,49,2025-11-12 04:26:28.939139+00:00,134.48,US,ios,0
36112,45,658,2025-09-08 13:00:15.939139+00:00,130.39,BR,android,0
19926,985,224,2025-11-19 09:31:51.939139+00:00,52.38,DE,android,0
26718,1543,156,2025-10-25 05:44:02.939139+00:00,197.89,DE,android,0
1744,1312,370,2025-09-05 06:10:36.939139+00:00,9.21,GB,android,0
49113,1488,744,2025-09-23 01:59:08.939139+00:00,399.23,GB,web,0
12736,1922,375,2025-11-08 17:04:41.939139+00:00,19.93,US,web,0
15442,55,757,2025-09-25 11:43:00.939139+00:00,63.28,US,android,0
48249,1958,219,2025-10-30 07:41:45.939139+00:00,301.59,BR,android,0
25592,1431,315,2025-11-07 02:38:11.939139+00:00,18.66,NG,ios,0
4951,1573,61,2025-10-02 21:42:35.939139+00:00,77.01,FR,ios,0
25897,1918,611,2025-08-29 19:21:34.939139+00:00,2.55,GB,android,0
47620,137,67,2025-10-18 13:45:26.939139+00:00,38.08,US,ios,0
49548,427,361,2025-11-05 07:19:56.939139+00:00,15.42,GB,android,0
2040,921,661,2025-09-28 01:45:56.939139+00:00,25.55,AU,android,0
18129,1550,262,2025-10-07 08:48:23.939139+00:00,33.46,IN,android,0
13240,742,471,2025-11-09 09:23:16.939139+00:00,133.78,DE,web,0
10520,433,139,2025-09-12 11:42:47.939139+00:00,41.03,US,android,1
25747,1986,988,2025-09-07 03:19:00.939139+00:00,51.36,GB,web,0
21630,351,422,2025-09-17 21:45:09.939139+00:00,95.62,NG,android,0
32586,1666,326,2025-08-28 08:56:36.939139+00:00,455.16,US,android,0
44879,244,611,2025-09-07 01:20:24.939139+00:00,18.32,AU,android,0
43267,452,744,2025-10-19 02:35:52.939139+00:00,110.81,ZA,android,0
34631,1692,879,2025-10-04 04:00:29.939139+00:00,17.59,US,web,0
26374,1200,593,2025-09-09 14:36:57.939139+00:00,7.42,DE,ios,0
13531,836,479,2025-11-03 20:58:52.939139+00:00,76.64,IN,android,0
3502,845,652,2025-10-24 03:52:51.939139+00:00,32.85,IN,ios,0
43649,726,310,2025-10-01 16:14:35.939139+00:00,130.97,US,android,0
44366,313,219,2025-08-26 05:16:20.939139+00:00,112.61,US,android,0
16273,933,621,2025-10-15 06:45:13.939139+00:00,23.35,IN,android,0
19527,913,778,2025-09-18 19:00:19.939139+00:00,30.69,US,android,0
5218,356,565,2025-10-01 19:38:54.939139+00:00,87.54,GB,android,1
12165,1486,723,2025-10-06 15:15:48.939139+00:00,80.59,BR,android,0
6764,1679,54,2025-09-13 21:45:37.939139+00:00,175.11,DE,android,0
37379,467,284,2025-08-29 15:54:43.939139+00:00,29.68,NG,android,0
48760,795,902,2025-10-02 15:15:14.939139+00:00,303.22,DE,ios,0
27352,985,124,2025-10-16 17:51:01.939139+00:00,424.18,BR,ios,0
6583,903,519,2025-09-06 00:31:54.939139+00:00,33.84,BR,android,0
49609,1915,581,2025-11-01 13:16:49.939139+00:00,26.69,FR,android,0
225,1977,597,2025-09-15 20:46:02.939139+00:00,59.41,CA,android,0
35603,704,21,2025-10-05 13:59:16.939139+00:00,322.64,FR,ios,0
26938,259,954,2025-08-26 06:38:52.939139+00:00,123.34,AU,ios,0
21522,335,767,2025-09-18 13:57:06.939139+00:00,13.43,IN,ios,0
42330,1353,510,2025-08-23 15:01:14.939139+00:00,103.28,US,ios,0
21066,1785,555,2025-11-04 15:47:43.939139+00:00,22.66,GB,android,0
10642,1603,924,2025-10-06 23:23:50.939139+00:00,189.91,IN,android,0
16292,170,3,2025-08-25 22:20:26.939139+00:00,45.4,CA,ios,0
49045,49,114,2025-10-11 19:24:51.939139+00:00,92.44,DE,android,0
21294,1860,630,2025-09-19 23:10:22.939139+00:00,301.76,DE,ios,0
11453,26,186,2025-09-22 20:02:41.939139+00:00,102.93,DE,ios,0
46783,963,70,2025-11-13 22:19:23.939139+00:00,116.17,US,android,0
25015,775,294,2025-08-23 01:19:48.939139+00:00,126.67,NG,android,0
46517,902,280,2025-10-31 02:44:58.939139+00:00,124.01,ZA,ios,0
24172,404,596,2025-10-31 11:33:57.939139+00:00,7.26,FR,android,0
169,805,288,2025-11-02 05:58:00.939139+00:00,281.74,US,ios,0
43858,148,799,2025-10-30 04:44:58.939139+00:00,119.98,IN,web,1
28307,421,818,2025-08-28 14:36:25.939139+00:00,197.32,BR,android,1
37394,368,216,2025-09-18 12:51:39.939139+00:00,88.75,US,android,0
35331,1769,759,2025-10-31 16:13:10.939139+00:00,146.01,US,android,0
25776,1777,893,2025-11-04 23:46:52.939139+00:00,52.4,US,android,0
30631,1652,155,2025-11-11 12:57:47.939139+00:00,270.55,ZA,ios,0
4697,1652,627,2025-09-16 04:35:45.939139+00:00,39.02,DE,ios,0
38779,485,750,2025-08-30 14:35:50.939139+00:00,123.09,GB,ios,0
11454,27,756,2025-10-16 18:17:09.939139+00:00,22.28,IN,android,0
42073,143,622,2025-09-08 09:01:30.939139+00:00,78.75,CA,ios,0
19519,531,666,2025-11-17 03:49:48.939139+00:00,40.72,BR,android,0
25258,646,725,2025-09-05 05:36:39.939139+00:00,103.57,CA,android,0
18008,739,1000,2025-09-03 14:12:09.939139+00:00,8.31,BR,ios,0
35444,1198,602,2025-11-03 16:32:50.939139+00:00,5.3,IN,android,0
22944,1810,838,2025-11-09 12:39:13.939139+00:00,57.84,AU,android,0
47005,11,864,2025-11-02 07:48:03.939139+00:00,50.98,FR,ios,0
15867,1936,281,2025-11-11 08:12:51.939139+00:00,121.76,NG,android,0
36972,430,794,2025-11-19 05:55:14.939139+00:00,186.89,US,ios,0
34730,1597,816,2025-09-06 00:04:57.939139+00:00,51.19,FR,ios,0
6092,203,788,2025-08-24 16:54:39.939139+00:00,46.54,IN,ios,0
31976,1356,742,2025-08-30 20:02:33.939139+00:00,136.8,US,android,0
41839,1974,780,2025-10-05 14:16:55.939139+00:00,59.76,AU,ios,0
38127,1832,545,2025-09-09 01:00:58.939139+00:00,38.74,FR,ios,0
9576,889,296,2025-09-21 01:21:11.939139+00:00,150.54,US,android,0
48894,213,611,2025-10-28 15:44:19.939139+00:00,41.57,NG,ios,0
37136,840,296,2025-09-24 04:07:07.939139+00:00,130.56,US,android,0
7345,1750,504,2025-08-30 19:38:14.939139+00:00,28.79,US,android,0
49332,583,683,2025-10-12 07:10:11.939139+00:00,26.42,CA,ios,0
7637,835,822,2025-09-25 04:57:55.939139+00:00,58.25,US,android,0
21820,708,293,2025-10-21 11:10:06.939139+00:00,1027.5,IN,ios,0
40045,521,989,2025-10-28 00:31:56.939139+00:00,32.06,CA,ios,0
